Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2016,PA,PA-508 - Scranton/Lackawanna County CoC,United Neighborhood Centers of Northeastern Pennsylvania,CoC,PA-508 – REN – UNC Permanent Supportive Housing #1,306073
2016,PA,PA-508 - Scranton/Lackawanna County CoC,United Neighborhood Centers of Northeastern Pennsylvania,CoC,PA-508 – REN – Permanent Supportive Housing for Families #1,438980
2016,PA,PA-509 - Eastern Pennsylvania CoC,Valley Housing Development Corporation,CoC,PA-509 – REN – VHDC SHP #4 2016,108746
2016,PA,PA-509 - Eastern Pennsylvania CoC,Valley Housing Development Corporation,CoC,PA-509 – REN – VHDC SHP #3 2016,124637
2016,PA,PA-509 - Eastern Pennsylvania CoC,Valley Housing Development Corporation,CoC,PA-509 – REN – VHDC SHP #2 2016,193248
2016,PA,PA-509 - Eastern Pennsylvania CoC,Valley Youth House Committee,CoC,PA-509 – NEW – Lehigh Valley RRH for Families,276068
2016,PA,PA-509 - Eastern Pennsylvania CoC,Valley Youth House Committee,CoC,PA-509 – REN – Supportive Housing Program,465624
2016,PA,"PA-511 - Bristol, Bensalem/Bucks County CoC",Valley Youth House Committee,CoC,PA-511 – NEW – Bucks County RRH for Youth,331806
2016,PA,PA-512 - York City and County CoC,Valley Youth House Committee,CoC,PA-512 – NEW – York County RRH for Youth,88169
2016,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Valley Youth House Committee,CoC,PA-503 – REN – Luzerne Cty RRH for Young Adults,323219
2016,PA,"PA-504 - Lower Merion, Norristown, Abington/Montgomery County CoC",Valley Youth House Committee,CoC,PA-504 – REN – Montgomery County Rapid Re-Housing for Families,112028
2016,PA,PA-601 - Western Pennsylvania CoC,"Venango County, PA",CoC,PA-601 – REN – Shelter Plus Care MH,53619
2016,PA,PA-601 - Western Pennsylvania CoC,Victim Outreach Intervention Center,CoC,PA-601 – REN – Tomorrow's Voice,81608
2016,PA,PA-601 - Western Pennsylvania CoC,Victim Outreach Intervention Center,CoC,PA-601 – REN – Enduring Voice,316932
2016,PA,PA-500 - Philadelphia CoC,Volunteers of America - Delaware Valley,CoC,PA-500 – REN – Station House Supportive Housing,114744
2016,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Volunteers of America - Pennsylvania,CoC,PA-503 – REN – Manna House,267735
2016,PA,PA-601 - Western Pennsylvania CoC,Warren-Forest Counties Economic Opportunity Council (EOC),CoC,PA-601 – REN – Warren Transitional Housing for Domestic Violence Survivors,28912
2016,PA,PA-601 - Western Pennsylvania CoC,Warren-Forest Counties Economic Opportunity Council (EOC),CoC,PA-601 – REN – Youngsville Permanent Supportive Housing,48013
2016,PA,PA-601 - Western Pennsylvania CoC,"Washington County, PA",CoC,PA-601 – REN – Supportive Living,92576
2016,PA,PA-601 - Western Pennsylvania CoC,"Washington County, PA",CoC,PA-601 – NEW – Crossing Pointe,138997
2016,PA,PA-601 - Western Pennsylvania CoC,"Washington County, PA",CoC,PA-601 – REN – Shelter plus Care - Washington City Mission,148608
2016,PA,PA-601 - Western Pennsylvania CoC,"Washington County, PA",CoC,PA-601 – REN – Can Do,158601
2016,PA,PA-601 - Western Pennsylvania CoC,"Washington County, PA",CoC,PA-601 – REN – Shelter plus Care I,195823
2016,PA,PA-601 - Western Pennsylvania CoC,"Washington County, PA",CoC,PA-601 – REN – FRESH START,219306
2016,PA,PA-601 - Western Pennsylvania CoC,"Washington County, PA",CoC,PA-601 – REN – Permanent Supportive Housing,506897
2016,PA,PA-509 - Eastern Pennsylvania CoC,Waynesboro New Hope Shelter,CoC,PA-509 – REN – Waynesboro New Hope Apartments,47080
2016,PA,PA-601 - Western Pennsylvania CoC,Westmoreland Community Action,CoC,PA-601 – REN – WCA Transitional Age Permanent Supportive Housing,54007
2016,PA,PA-601 - Western Pennsylvania CoC,Westmoreland Community Action,CoC,PA-601 – REN – WCA PSH Pittsburgh Street House,109542
2016,PA,PA-601 - Western Pennsylvania CoC,Westmoreland Community Action,CoC,PA-601 – REN – Pathways Permanent Supportive Housing,165481
2016,PA,PA-601 - Western Pennsylvania CoC,Westmoreland Community Action,CoC,PA-601 – REN – WCA PSH for Families,410024
2016,PA,PA-500 - Philadelphia CoC,Women Against Abuse,CoC,PA-500 – REN – Sojourner House 2016,179786
2016,PA,PA-508 - Scranton/Lackawanna County CoC,Women's Resource Center - Pennsylvania,CoC,PA-508 – REN – WRC Rapid Re-Housing For Domestic & Sexual Violence Survivors,191012
2016,PA,PA-512 - York City and County CoC,"York County, PA",CoC,PA-512 – NEW – Coordinated Entry,40000
2016,PA,PA-512 - York City and County CoC,"York County, PA",CoC,PA-512 – PLN – York City & County CoC Planning Project - 2016,52901
2016,PA,PA-512 - York City and County CoC,"York County, PA",CoC,PA-512 – REN – Continuum of Care RRH Rental Assistance Program,66987
2016,PA,PA-512 - York City and County CoC,"York County, PA",CoC,PA-512 – REN – York County Homeless Management Information System (HMIS),147482
2016,PA,PA-512 - York City and County CoC,"York County, PA",CoC,PA-512 – REN – CoC Medium-Term RRH Rental Assistance Program,261366
2016,PA,PA-512 - York City and County CoC,"York Housing Authority, PA",CoC,PA-512 – REN – Shelter Plus Care FY 2016,135000
2016,PA,PA-506 - Reading/Berks County CoC,Young Men's Christian Association (YMCA) - Reading and Berks County,CoC,PA-506 – REN – Y-Haven/Y-Passages,100446
2016,PA,PA-501 - Harrisburg/Dauphin County CoC,Young Women's Christian Association (YWCA) - Greater Harrisburg,CoC,PA-501 – REN – 2016 YW Veterans Housing,68104
2016,PA,PA-501 - Harrisburg/Dauphin County CoC,Young Women's Christian Association (YWCA) - Greater Harrisburg,CoC,PA-501 – REN – 2016 PHD Renewal,112166
2016,PA,PA-501 - Harrisburg/Dauphin County CoC,Young Women's Christian Association (YWCA) - Greater Harrisburg,CoC,PA-501 – REN – 2016 Safe Haven Permanent Supportive Housing,130696
2016,PA,PA-501 - Harrisburg/Dauphin County CoC,Young Women's Christian Association (YWCA) - Greater Harrisburg,CoC,PA-501 – REN – 2016 Housing for Victims of Human Trafficking Renewal,143125
2016,PA,PA-501 - Harrisburg/Dauphin County CoC,Young Women's Christian Association (YWCA) - Greater Harrisburg,CoC,PA-501 – REN – 2016 Transitional Housing Renewal,171096
2016,PA,PA-509 - Eastern Pennsylvania CoC,Young Women's Christian Association (YWCA) - Williamsport,CoC,PA-509 – REN – Liberty Options FY2016,67917
2016,PA,PA-509 - Eastern Pennsylvania CoC,Young Women's Christian Association (YWCA) - Williamsport,CoC,PA-509 – REN – Liberty House FY2016,237262
2016,PA,PA-512 - York City and County CoC,Young Women's Christian Association (YWCA) - York,CoC,PA-512 – REN – Still Waters A Safe Place,132563
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Aguas Buenas, PR",CoC,PR-503 – REN – AGUAS BUENAS RRH 2016,56750
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Albergue El Paraiso Corporation,CoC,PR-502 – REN – Gente Buena,223429
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Albergue El Paraiso Corporation,CoC,PR-502 – REN – Eden,300295
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Casa de la Bondad,CoC,"PR-503 – REN – Casa de la Bondad, RRH 2016",87397
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Casa Protegida Julia de Burgos,CoC,PR-502 – REN – VOUCHER PROGRAM CASA JULIA SAN JUAN,230580
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Casa Protegida Julia de Burgos,CoC,PR-502 – REN – Rapid Re-Housing and Supportive Services,413634
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Cayey, PR",CoC,PR-503 – REN – Cayey-Rental Assistance 2016,253342
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Centro Deambulantes Cristo Pobre,CoC,PR-503 – REN – Centro Cristo Pobre Transitional Housing,191773
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Centro Deambulantes Cristo Pobre,CoC,PR-503 – REN – Vivienda Permanente La Caridad de Cristo Pobre,345748
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Coalicion de Coaliciones Pro Personas Sin Hogar de Puerto Rico,CoC,PR-503 – PLN – PR-503 CoC Planning 2016,155000
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Coalicion de Coaliciones Pro Personas Sin Hogar de Puerto Rico,CoC,PR-503 – REN – PR-503 CAS 2017-18,265166
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Coalicion de Coaliciones Pro Personas Sin Hogar de Puerto Rico,CoC,PR-503 – REN – Conexión Boricua HMIS Project 2017-18,576090
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Coalicion de Guaynabo,CoC,PR-502 – REN – Hogar Amparo Project,206541
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Coalicion de San Juan,CoC,PR-502 – REN – Proyecto Enlace,579586
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Coamo, PR",CoC,PR-503 – REN – Coamo Rental Assistance 2016,98941
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Corporacion La Fondita de Jesus,CoC,PR-502 – REN – Programa Mi Hogar II,299149
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Corporacion La Fondita de Jesus,CoC,PR-502 – NEW – La Puerta de Jesus Rapid Rehousing Program,669554
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Corporacion La Fondita de Jesus,CoC,PR-502 – REN – El Pueblito de Jesus,785460
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Corporacion Milagros del Amor,CoC,PR-503 – REN – Safe Haven Vereda del Rio,162054
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Corporacion Milagros del Amor,CoC,PR-503 – REN – Por Mi Hogar,218730
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Guayama, PR",CoC,PR-503 – REN – GUAYAMA RENTAL ASSISTANCE 2016,106636
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Hogar del Buen Pastor,CoC,PR-502 – REN – Hogar del Buen Pastor - Vouchers,114176
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Hogar del Buen Pastor,CoC,"PR-502 – REN – Hogar del Buen Pastor, Inc.",682180
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Hogar Luz de Vida,CoC,PR-503 – REN – Hogar Luz de Vida Transitional Housing,266533
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Hogar Nueva Mujer Santa Maria de la Merced,CoC,PR-503 – REN – NUEVA MUJER RAPID REHOUSING PROGRAM 2016,221834
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Hogar Ruth Albergue Para Mujeres Maltratadas,CoC,PR-502 – REN – Guayacan Housing Development,410552
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Hormigueros, PR",CoC,PR-503 – REN – Hormigueros Rental Assistant 2016,42392
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Humacao, PR",CoC,PR-503 – REN – Humacao Rental Assistance 2016,83890
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Isabela, PR",CoC,PR-503 – REN – Isabela-RA/2016,43142
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Jayuya, PR",CoC,PR-503 – REN – Jayuya Rental Assistance 2016,45454
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,La Perla de Gran Precio,CoC,PR-502 – REN – Tu Casa Vale,92736
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,La Perla de Gran Precio,CoC,PR-502 – NEW – Hogar Sin Barreras,121113
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,La Perla de Gran Precio,CoC,PR-502 – REN – Proyecto Integración Colectiva,207888
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,La Perla de Gran Precio,CoC,PR-502 – REN – Hogar Compartir Comunitario,320302
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Lucha Contra el SIDA,CoC,PR-502 – REN – Nuevo Horizonte,78555
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Lucha Contra el SIDA,CoC,PR-502 – REN – Sabana Village Apartments,185603
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Lucha Contra el SIDA,CoC,PR-502 – REN – Re-Encontrando el Sendero,294000
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Lucha Contra el SIDA,CoC,PR-502 – REN – LCS Leasing Program,535489
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Lucha Contra el SIDA,CoC,PR-503 – REN – Lucero del Alba,362088
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Lucha Contra el SIDA,CoC,PR-503 – REN – Remanso de Paz,606134
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Mayagüez, PR",CoC,PR-503 – REN – Municipality of Mayaguez PH Project,120689
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Naguabo, PR",CoC,PR-503 – REN – MUN DE NAGUABO LEASING FY2016,74742
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Ponce, PR",CoC,PR-503 – REN – Ponce RA 2016,135762
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Programa Guara Bi,CoC,PR-502 – NEW – Guara Bi Comerio,199150
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Programa Guara Bi,CoC,PR-503 – REN – Guara Bi Carib,142852
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Programa Guara Bi,CoC,PR-503 – REN – Guara Bi Caguas,201809
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,Proyecto Matria,CoC,PR-503 – REN – Gaia Renewal 2016,475837
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Puerto Rico,CoC,PR-502 – REN – Rental Assistance Program CoC PR 502,1053845
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Puerto Rico Mental Health and Anti-Addiction Services Administration,CoC,PR-502 – REN – De Vuelta a la Vida II- Vivienda Permanente,333018
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Puerto Rico Mental Health and Anti-Addiction Services Administration,CoC,PR-502 – REN – De Vuelta a la Vida Sanación y Hogar - Vivienda Transitoria,1507760
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Puerto Rico Mental Health and Anti-Addiction Services Administration,CoC,PR-502 – PLN – CoC PR-502 Planning Project,398981
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"San German, PR",CoC,PR-503 – REN – Municipio de San German-RA2016,80526
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"San Juan, PR",CoC,PR-502 – REN – San Juan Supportive Services for Permanent Housing Shelter Plus Care 3 Municipality of San Juan,94088
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"San Juan, PR",CoC,"PR-502 – REN – Shelter Plus Care 3, Municipality of San Juan",193627
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"San Juan, PR",CoC,PR-502 – REN – Shelter Plus Care New Municipality of San Juan,218842
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"San Juan, PR",CoC,PR-502 – REN – Hogar Nuevos Horizontes,320572
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"San Juan, PR",CoC,PR-502 – REN – Safe Haven Municipality of San Juan,337558
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"San Juan, PR",CoC,"PR-502 – REN – Shelter Plus Care Renovation, Municipality of San Juan",490676
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Silo Mision Cristiana,CoC,PR-502 – REN – Proyecto Casa Silo,207653
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Solo Por Hoy,CoC,PR-502 – REN – Derecho a Techo,151940
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,Solo Por Hoy,CoC,PR-502 – NEW – Solo Por Hoy-RRH,229153
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"Vega Alta, PR",CoC,PR-502 – REN – Continuum of Care COC Homeless Assistance,143021
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"Vega Baja, PR",CoC,PR-502 – REN – VEGA BAJA SHP NEW HOPE ASSISTANCE PROJECT 2007,166281
2016,PR,PR-502 - Puerto Rico Balance of Commonwealth CoC,"Vega Baja, PR",CoC,PR-502 – REN – VB SHP NEW HOPE ASSISTANCE PROJECT 2002,260316
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Yauco, PR",CoC,PR-503 – REN – De Vuelta a Mi Hogar- RA,30444
2016,PR,PR-503 - South-Southeast Puerto Rico CoC,"Yauco, PR",CoC,PR-503 – REN – Fenix Permanent Housing-PSH,206919
2016,RI,RI-500 - Rhode Island Statewide CoC,Crossroads Rhode Island,CoC,RI-500 – NEW – Crossroads RI Family PSH,144144
2016,RI,RI-500 - Rhode Island Statewide CoC,Operation Stand Down Rhode Island,CoC,RI-500 – REN – Operation Stand Down West Warwick,172652
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Supportive Housing Program - NCCMHC 2016,4246
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Agape Permanent Supportive Housing Program 2016,24055
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – gemini apartments.2016,27214
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Ledge Street 2016,27925
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,"RI-500 – REN – East, Earl and Warwick Avenue 2016",30185
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Transitional Housing Project - BVAC 2015,31513
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Transitional Housing Program 2016,33077
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Travelers Aid Housing 2016,33083
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Fair Street 2016,38708
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Lucy's Hearth Transitional Housing Program,40352
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – First Step Program 2016,48386
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – The Sarah Frances Grant Homestead 2016,48643
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Haswill 2016,49756
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – NEW – 2016 Statewide TBRA for the Homeless,50563
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Travelers Aid of Rhode Island 2016,51789
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – HMIS Data Analysis 2016,55000
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – East Bay Coalition for the Homeless Transitional Housing 2016,62057
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Greater Westerly Supportive Housing Expansion Project 2016,64989
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Rhode Island Family Shelter 2016,67500
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – 414 Friendship Street 2016,73934
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Housing the Longest Homeless 2016,80233
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Burnside Ave. Permanent Supportive Housing 2016,81636
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Amos House Swan Street 2016,86819
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Permanent Housing for Disabled Adults 2016,90592
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – The Key 2016,94482
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – HMIS Renewal 2016,97064
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – 2010 S+C Project 2016,113185
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Permanent Housing for Disabled Elders 2016,129673
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Rapid ReHousing of Northern Rhode Island 2016,132258
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Constitution Hill Supportive Housing Program 2016,133732
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Fran Conway-Winter 2016,148721
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Coming Home Permanent Supportive Housing Project 2016,160600
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – 70 Linwood Apartments 2016,176915
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – 2012 Rental Assistance Re-Allocation FY2016,180871
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Crossroads Rapid Re-Housing Project for Families 2016,187470
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Rhode Island Housing Permanent Supportive Housing Project 2016,230272
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – PLN – RI 500 CoC Planning Application FY 2016,230566
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – Access to Home 2016,320326
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – TPC 2015 Home Base 2016,351535
2016,RI,RI-500 - Rhode Island Statewide CoC,Rhode Island Housing,CoC,RI-500 – REN – S+C Renewal 2016,1491805
2016,RI,RI-500 - Rhode Island Statewide CoC,Sojourner House - Rhode Island,CoC,RI-500 – NEW – Sojourner House Rapid Re-Housing,150000
2016,RI,RI-500 - Rhode Island Statewide CoC,Washington Square Services Corporation,CoC,RI-500 – REN – McKinney Cooperative Shelter,84361
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",Anderson Interfaith Ministries,CoC,SC-501 – NEW – Rapid Re-Housing,90497
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC","Butterfly Foundation, The",CoC,SC-501 – REN – BHAP 2 2016 Renewal,120125
2016,SC,SC-500 - Charleston/Low Country CoC,Charleston County Human Services Commission,CoC,SC-500 – REN – New Promise Permanent Supportive Housing Program,78456
2016,SC,SC-500 - Charleston/Low Country CoC,"Charleston, SC",CoC,SC-500 – REN – Home to Stay FY16,59571
2016,SC,SC-500 - Charleston/Low Country CoC,Citizens Opposed to Domestic Abuse,CoC,SC-500 – REN – Safe at Home - Transitional Housing Program,85198
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Coastal Housing Development,CoC,SC-503 – REN – Street Reach PSH,60949
2016,SC,SC-502 - Columbia/Midlands CoC,"Columbia Housing Authority, SC",CoC,SC-502 – REN – Permanent Supportive Housing Chronic,194183
2016,SC,SC-502 - Columbia/Midlands CoC,"Columbia Housing Authority, SC",CoC,SC-502 – REN – Permanent Supportive Housing Disabled,257473
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Eastern Carolina Homelessness Organization,CoC,SC-503 – REN – SC-503-NEW-CDCMC,40069
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Eastern Carolina Homelessness Organization,CoC,SC-503 – PLN – ECHO CoC PLANNING GRANT FY2016,90872
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Eastern Carolina Homelessness Organization,CoC,SC-503 – REN – Dedicated HMIS,128767
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Eastern Carolina Homelessness Organization,CoC,SC-503 – REN – ECHO Ph-1 PSH,135150
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Eastern Carolina Homelessness Organization,CoC,SC-503 – REN – ECHO RRH-1,139968
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Eastern Carolina Homelessness Organization,CoC,SC-503 – NEW – ECHO RRH 2 HOUSING FIRST,151453
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Eastern Carolina Homelessness Organization,CoC,SC-503 – REN – ECHO Ph-3 PSH,189746
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Eastern Carolina Homelessness Organization,CoC,SC-503 – NEW – ECHO OPENING DOORS TO HOUSING FIRST Ph-2,257309
2016,SC,SC-500 - Charleston/Low Country CoC,Family Services - South Carolina,CoC,SC-500 – REN – Lease on Life 3,81129
2016,SC,SC-500 - Charleston/Low Country CoC,Family Services - South Carolina,CoC,SC-500 – REN – Lease on Life 2,104298
2016,SC,SC-500 - Charleston/Low Country CoC,Family Services - South Carolina,CoC,SC-500 – REN – Lease on Life 1,149706
2016,SC,SC-500 - Charleston/Low Country CoC,Florence Crittenton Programs of South Carolina,CoC,SC-500 – REN – Rapid Re-Housing for Young Families,48953
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Home Alliance,CoC,SC-503 – REN – Alliance Inn Apartments,296076
2016,SC,SC-500 - Charleston/Low Country CoC,Lowcountry Homeless Coalition,CoC,SC-500 – PLN – CoC Planning Project FY2016,68668
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",Meg's House,CoC,SC-501 – REN – Operation Impact,169371
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",Meg's House,CoC,SC-501 – REN – Project HOPE,175279
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",Meg's House,CoC,SC-501 – REN – Lakelands Rural Transitional Housing Program,214814
2016,SC,SC-502 - Columbia/Midlands CoC,Mental Illness Recovery Center,CoC,SC-502 – NEW – MIRCI Housing First for Unaccompanied Youth,54533
2016,SC,SC-502 - Columbia/Midlands CoC,Mental Illness Recovery Center,CoC,SC-502 – REN – MIRCI PH for Chronic Homeless,143532
2016,SC,SC-502 - Columbia/Midlands CoC,Mental Illness Recovery Center,CoC,SC-502 – REN – MIRCI SHP,236040
2016,SC,SC-502 - Columbia/Midlands CoC,Mental Illness Recovery Center,CoC,SC-502 – REN – MIRCI Housing First,264454
2016,SC,SC-502 - Columbia/Midlands CoC,Midlands Housing Alliance,CoC,SC-502 – REN – Midlands Rapid Rehousing,81271
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Myrtle Beach Housing Authority,CoC,SC-503 – REN – MBHA Rental Assistance,24771
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Myrtle Beach Housing Authority,CoC,"SC-503 – REN – MBHA Shelter + Care Renewal, Scattered Site",238782
2016,SC,SC-500 - Charleston/Low Country CoC,One-Eighty Place,CoC,SC-500 – NEW – Self-Sufficiency RRH 16,135577
2016,SC,SC-500 - Charleston/Low Country CoC,One-Eighty Place,CoC,SC-500 – REN – HMIS,166620
